Type	Task Name Original	Task Name	Status Migração	Data	obs
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_3)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_3	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_3_RETURN_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_3_RETURN_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_4)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_4	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_DESENV)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_DESENV	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_DEV)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_DEV	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_NEW_1)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_NEW_1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_NEW_2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_NEW_2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_OST_D2C_AR_OVERDUE_ANALYSIS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_SEARCH_OST_D2C_AR_OVERDUE_ANALYSIS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_PHOTO)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_PHOTO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_PHOTO_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_PHOTO_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_PHOTO_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_UNION_TSS_CELLO_PHOTO_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_BR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_BR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_BRIDGE)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_BRIDGE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_BRIDGE_STATUS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_BRIDGE_STATUS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_COUNT)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_COUNT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_EPP2)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_EPP2	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_INCR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_INCR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_MAX_WAREHOUSE_ID_SALES_ORDER_SHIPPING)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_MAX_WAREHOUSE_ID_SALES_ORDER_SHIPPING	Done	08/01/2026	
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_OST_D2C_AR)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_OST_D2C_AR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_SEARCH)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_SEARCH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_SHOP)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_SHOP	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_SSG_BR_SHOP_SALES_ORDER_SHIPPING)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_VTEX_SSG_BR_SHOP_SALES_ORDER_SHIPPING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_IOD)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_IOD	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_MELI_ORDERS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_MELI_ORDERS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_OST_SEARCH)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_OST_SEARCH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_SEARCH)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_SEARCH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_SSG_CARE_PLUS)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_SSG_CARE_PLUS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_VTEX)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_VTEX	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_VTEX_ALL)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_XL_VTEX_ALL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_CT_YAMI)	OW_SEDA_S_LOGISTIC_SCM.VW_CT_YAMI	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_REPORT)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_REPORT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_RETURN)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_RETURN	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_YAMI_RETURN)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_YAMI_RETURN	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_YAMI_RETURN_V0)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_ABNORMAL_YAMI_RETURN_V0	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_CANCEL_IOD_HIST)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_CANCEL_IOD_HIST	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_CANCEL_IOD_LOG)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_CANCEL_IOD_LOG	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_FPC_REGION_RANK_AUXILIAR)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_FPC_REGION_RANK_AUXILIAR	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_GI_MONITORING_FOR_BF)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_GI_MONITORING_FOR_BF	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_HIGHEST_CWGT_CATEGORY)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_HIGHEST_CWGT_CATEGORY	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_MGTM_SUBCARRIER_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_MGTM_SUBCARRIER_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_SOUTH_CARRIER_ALLOCATION_ANALYSIS)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_SOUTH_CARRIER_ALLOCATION_ANALYSIS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_SUBCARRIER_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_SUBCARRIER_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_VIZ_DASH)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_VIZ_DASH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_VIZ_PRIMARY_WH)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_VIZ_PRIMARY_WH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_VIZ_SECONDARY_WH)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOGCOST_VIZ_SECONDARY_WH	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_NEW_BID_FPC_RANKING)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_NEW_BID_FPC_RANKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_NEW_BID_FPC_RANKING_BACKUP)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_NEW_BID_FPC_RANKING_BACKUP	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_NEW_BID_FPC_REGION_WGT_RANK)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_NEW_BID_FPC_REGION_WGT_RANK	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_SIMULATION_NEW_FPC)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_LOG_SIMULATION_NEW_FPC	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_MKP_MONITORING_ISS)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_MKP_MONITORING_ISS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_NEW_BID_FPC_GROUPED_RANKING)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_NEW_BID_FPC_GROUPED_RANKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_NEW_BID_FPC_GROUPED_RANKING_VTEX)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_NEW_BID_FPC_GROUPED_RANKING_VTEX	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_VTEX_CANCEL_REASONS)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_VTEX_CANCEL_REASONS	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_D2C_WH_PGI_CONTROL_REPORT)	OW_SEDA_S_LOGISTIC_SCM.VW_D2C_WH_PGI_CONTROL_REPORT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_DM_B2B_LOGCOST_MANAGEMENT_ALL)	OW_SEDA_S_LOGISTIC_SCM.VW_DM_B2B_LOGCOST_MANAGEMENT_ALL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_MANAGEMENT)	OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_MANAGEMENT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_MANAGEMENT_ALL)	OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_MANAGEMENT_ALL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_MANAGEMENT_MX)	OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_MANAGEMENT_MX	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_VISIBILITY)	OW_SEDA_S_LOGISTIC_SCM.VW_DM_D2C_LOGCOST_VISIBILITY	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_FT_BI_CELLO_IOD_TOTAL)	OW_SEDA_S_LOGISTIC_SCM.VW_FT_BI_CELLO_IOD_TOTAL	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_FT_UNION_TSS_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_FT_UNION_TSS_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_INTERFACE_UPDATES)	OW_SEDA_S_LOGISTIC_SCM.VW_INTERFACE_UPDATES	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_LOGISTICS_OUTBOUND_TRACKING)	OW_SEDA_S_LOGISTIC_SCM.VW_LOGISTICS_OUTBOUND_TRACKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_LOG_RETURN_MISSING_RDO_MKP_20230502)	OW_SEDA_S_LOGISTIC_SCM.VW_LOG_RETURN_MISSING_RDO_MKP_20230502	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_CANCELED_WITH_IOD)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_CANCELED_WITH_IOD	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_CANCELED)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_CANCELED	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_CANCELED_GI_DT)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_CANCELED_GI_DT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_CANCELED_V1)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_CANCELED_V1	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_IOD)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_COMPARISON_IOD	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_OPEN_PENDING)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_OPEN_PENDING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_VTEX_CELLO)	OW_SEDA_S_LOGISTIC_SCM.VW_MARKETPLACE_VTEX_CELLO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_OST_BRIDGE)	OW_SEDA_S_LOGISTIC_SCM.VW_OST_BRIDGE	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_OST_PO_NO_MELI)	OW_SEDA_S_LOGISTIC_SCM.VW_OST_PO_NO_MELI	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_OUTBOUND_HANA_EXPORT)	OW_SEDA_S_LOGISTIC_SCM.VW_OUTBOUND_HANA_EXPORT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_OUTBOUND_HANA_EXPORT_OLD)	OW_SEDA_S_LOGISTIC_SCM.VW_OUTBOUND_HANA_EXPORT_OLD	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_PLUGG_UNION)	OW_SEDA_S_LOGISTIC_SCM.VW_PLUGG_UNION	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_SALES_ORDER_OUTPUT)	OW_SEDA_S_LOGISTIC_SCM.VW_SALES_ORDER_OUTPUT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_SCM_TRIGGER_IOD_RISK)	OW_SEDA_S_LOGISTIC_SCM.VW_SCM_TRIGGER_IOD_RISK	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_SCM_TRIGGER_PENDING_BOOKING)	OW_SEDA_S_LOGISTIC_SCM.VW_SCM_TRIGGER_PENDING_BOOKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_SCM_TRIGGER_REBOOKING)	OW_SEDA_S_LOGISTIC_SCM.VW_SCM_TRIGGER_REBOOKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_STATUS_MAPPING_SCM)	OW_SEDA_S_LOGISTIC_SCM.VW_STATUS_MAPPING_SCM	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_TMP_CELLO_RETURN_TRACKING)	OW_SEDA_S_LOGISTIC_SCM.VW_TMP_CELLO_RETURN_TRACKING	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_VTEX_ORDER_PAY)	OW_SEDA_S_LOGISTIC_SCM.VW_VTEX_ORDER_PAY	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_WH_MONTHLY_CAPA)	OW_SEDA_S_LOGISTIC_SCM.VW_WH_MONTHLY_CAPA	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_XL_VTEX_ITEM_PROMO)	OW_SEDA_S_LOGISTIC_SCM.VW_XL_VTEX_ITEM_PROMO	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_XL_VTEX_PAYMENT)	OW_SEDA_S_LOGISTIC_SCM.VW_XL_VTEX_PAYMENT	Not to be migrated		
VIEW	(VIEW - OW_SEDA_S_LOGISTIC_SCM.VW_XL_VTEX_PROMO)	OW_SEDA_S_LOGISTIC_SCM.VW_XL_VTEX_PROMO	Not to be migrated		
